filename,n_heavy_atoms,n_atoms,n_electrons,xyz,xyz_oxidized,u0_b3lyp,u0_g4mp2,zpe_b3lyp,electronic_oxidized_b3lyp,electronic_oxidized_wB97Xd,electronic_oxidized_b3lyp_large,electronic_neutral_b3lyp,electronic_neutral_wB97Xd,electronic_neutral_b3lyp_large,u0_oxidized_b3lyp,u0_oxidized_g4mp2,zpe_oxidized_b3lyp,u0_b3lyp_large,u0_wB97Xd,u0_oxidized_b3lyp_large,u0_oxidized_wB97Xd
dsgdb9nsd_002200,7,15,54,"15
H8 C5 O2
C -0.267119 1.272123 -1.428032
C 0.253611 -0.059177 -0.917873
O 1.638315 -0.324630 -1.258958
C 2.051330 -0.546700 0.113744
C 3.205082 0.330497 0.564480
C 0.631892 -0.172066 0.566956
O 0.082441 0.010098 1.610528
H 0.361564 2.097736 -1.083765
H -0.280630 1.279188 -2.521775
H -1.287560 1.433509 -1.067154
H -0.398010 -0.883484 -1.244089
H 2.276892 -1.608891 0.290898
H 2.975013 1.388993 0.415985
H 3.406634 0.160476 1.626576
H 4.108368 0.088950 -0.003179","15

C 1.501163 -1.562987 0.193356
C 0.70699 -0.422021 -0.408253
O -0.709258 -0.598392 -0.032995
C -1.535367 0.340232 -0.225058
C -2.918353 0.207265 0.226822
C 1.128788 0.977929 0.102588
O 2.193322 1.446241 0.15
H 1.425546 -1.56498 1.282667
H 1.139474 -2.516264 -0.198838
H 2.549864 -1.44006 -0.087715
H 0.749487 -0.390178 -1.501141
H -1.197365 1.238261 -0.74836
H -3.101092 -0.735386 0.741735
H -3.151458 1.062474 0.879116
H -3.586292 0.320835 -0.640237
",-345.661657,-345.284765,0.122875,-345.471136,-345.4423485,-345.4802404,-345.784532,-345.7706694,-345.8017911,-345.351252,-344.9584644,0.119884,-345.6789161,-345.6477944,-345.3603564,-345.3224645
dsgdb9nsd_002201,7,14,54,"14
H7 C4 N1 O2
C -0.029149 1.410591 -0.060456
N -0.010813 -0.027863 -0.003760
C -1.084180 -1.028720 -0.052749
C 0.023236 -2.117404 -0.006684
O 0.041691 -2.961895 -1.129269
C 1.019645 -0.927799 -0.047718
O 2.216406 -0.807728 -0.131512
H 1.007115 1.756750 -0.053286
H -0.515567 1.770572 -0.975607
H -0.552910 1.838733 0.802474
H -1.770001 -0.996531 0.800165
H -1.646023 -1.035088 -0.992350
H 0.050164 -2.678267 0.937531
H 0.960477 -3.209697 -1.284349","14

C -2.290265 -0.607762 -0.182064
N -0.8611 -0.302149 0.010494
C 0.238466 -1.265192 0.164557
C 1.34141 -0.255234 0.423493
O 2.289167 -0.181947 -0.483071
C -0.315606 0.884511 0.064657
O -0.412398 2.047574 0.021817
H -2.838386 0.330055 -0.272571
H -2.409695 -1.19612 -1.094741
H -2.656595 -1.16914 0.680451
H 0.073065 -1.942654 1.008219
H 0.415478 -1.834397 -0.751616
H 1.563889 0.066218 1.442054
H 3.021766 0.39813 -0.219084
",-361.726166,-361.346589,0.112938,-361.535387,-361.5115477,-361.5450388,-361.839104,-361.831469,-361.8605833,-361.423005,-361.0231799,0.112382,-361.7476453,-361.718531,-361.4326568,-361.3991657
dsgdb9nsd_002202,7,13,54,"13
H6 C4 O3
O 0.186532 1.388774 0.108352
C 0.088388 0.002720 0.065565
C -1.309968 -0.726543 0.025753
C -0.734450 -1.761702 -1.016384
O -1.489730 -2.205694 -2.095748
C 0.283197 -0.658781 -1.296386
O 0.606195 -0.164928 -2.347373
H 0.233647 1.698578 -0.805853
H 0.711905 -0.433038 0.853387
H -1.671577 -1.135898 0.968324
H -2.066612 -0.089705 -0.437341
H -0.308833 -2.621819 -0.488776
H -1.308840 -1.608617 -2.833816","13

O -2.196315 -0.661657 -0.254361
C -1.000789 -0.460922 0.35877
C 0.268134 -1.252699 -0.04248
C 1.33748 -0.289496 0.407843
O 2.397435 0.029304 -0.291303
C -0.368032 0.974453 0.192043
O -0.530115 2.066454 -0.117498
H -2.107582 -0.774849 -1.210761
H -1.162924 -0.526384 1.443358
H 0.330758 -2.227632 0.448408
H 0.305892 -1.401112 -1.128121
H 1.485737 -0.107282 1.471668
H 2.359326 -0.263568 -1.216314
",-381.581478,-381.201229,0.100187,-381.376847,-381.3583676,-381.3896585,-381.681665,-381.6807166,-381.707057,-381.277619,-380.8753378,0.099228,-381.60687,-381.5805296,-381.2904305,-381.2591396
dsgdb9nsd_002203,7,17,56,"17
H10 C5 O2
C -0.122604 1.510982 -0.000431
C -0.005807 -0.011619 0.009138
C 1.140451 -0.575050 -0.877719
O 1.531924 0.278738 -1.927724
C 2.042746 -0.679678 0.383316
C 0.748334 -0.591874 1.238943
O 0.735360 0.244569 2.372501
H 0.837400 1.998947 0.181891
H -0.491606 1.853631 -0.970590
H -0.816483 1.839709 0.777551
H -0.988228 -0.455305 -0.176388
H 0.884119 -1.573111 -1.261129
H 2.285897 -0.119082 -2.374092
H 2.686978 -1.556050 0.495680
H 2.634635 0.232279 0.500255
H 0.374533 -1.594968 1.489735
H 1.279383 -0.162917 3.053657","17

C -2.049553 0.71052 -0.053391
C -0.984652 0.106674 0.76852
C -0.139497 -1.069791 0.336223
O -0.175924 -1.161393 -1.079208
C 1.255267 -0.563336 0.790092
C 1.120809 0.875263 0.374876
O 1.117066 1.218844 -0.872084
H -1.821131 0.698518 -1.120156
H -2.962099 0.100108 0.078866
H -2.300147 1.71974 0.281411
H -0.990615 0.28747 1.841956
H -0.437397 -2.01343 0.813467
H 0.09534 -2.043373 -1.360704
H 1.382776 -0.634962 1.871615
H 2.084728 -1.075594 0.29071
H 1.242501 1.715535 1.056151
H 0.962661 0.430401 -1.440899
",-346.837271,-346.476491,0.14727,-346.687651,-346.6692824,-346.6971792,-346.984541,-346.984176,-347.0054518,-346.542428,-346.1568859,0.145223,-346.8581818,-346.836906,-346.5519562,-346.5240594
dsgdb9nsd_002204,7,21,56,"21
H14 C7
C -1.322698 0.607071 -1.274088
C -0.135260 -0.236696 -0.833770
C 1.294215 0.161269 -1.289146
C 1.828557 -0.324918 0.084623
C 2.986060 0.413503 0.740938
C 0.371063 -0.206165 0.649549
C 0.067039 1.075620 1.422787
H -1.185407 1.665036 -1.028186
H -1.463613 0.538723 -2.358867
H -2.252714 0.272599 -0.800138
H -0.318168 -1.281129 -1.112556
H 1.695646 -0.306657 -2.192484
H 1.392143 1.248065 -1.394150
H 2.082052 -1.388957 0.009923
H 2.787876 1.486539 0.829953
H 3.191998 0.027999 1.746127
H 3.902144 0.297672 0.150473
H 0.049890 -1.061236 1.254177
H 0.362893 1.977602 0.876755
H -1.004243 1.158341 1.634723
H 0.594660 1.086530 2.382424","21

C -2.36725 -0.068364 -0.417044
C -1.245901 -0.612664 0.383806
C -0.087158 -1.359063 -0.193998
C 1.072953 -0.482294 0.447671
C 2.296112 -0.312087 -0.449989
C 0.213059 0.729021 0.720299
C 0.123022 1.882209 -0.206533
H -2.068855 0.269529 -1.411255
H -3.06869 -0.911198 -0.558332
H -2.925125 0.71128 0.106934
H -1.469776 -0.828247 1.428536
H -0.019469 -2.401014 0.13386
H -0.058125 -1.297967 -1.283501
H 1.348211 -0.944229 1.399292
H 2.044653 0.117178 -1.423093
H 3.033124 0.336278 0.033921
H 2.761024 -1.286217 -0.621037
H -0.031861 0.944609 1.760755
H 0.202975 1.613375 -1.261701
H -0.767727 2.489657 -0.032612
H 0.990617 2.526418 0.022968
",-274.987123,-274.644611,0.194624,-274.866773,-274.8425862,-274.8696764,-275.181747,-275.1677706,-275.1886808,-274.676015,-274.3150235,0.190758,-274.9940568,-274.9731466,-274.6789184,-274.6518282
dsgdb9nsd_002205,7,19,56,"19
H12 C6 O1
C 0.557533 1.501390 -0.022757
C 0.004664 0.079387 0.023773
C 0.686551 -0.941643 -0.937935
C 1.401260 -1.625783 0.267675
C 2.899269 -1.357743 0.386205
C 0.485734 -0.796243 1.228470
O 1.044205 -0.176664 2.362236
H 1.653600 1.524636 0.000285
H 0.250114 2.003907 -0.945824
H 0.192473 2.093925 0.822387
H -1.085102 0.124422 -0.067343
H -0.021893 -1.595452 -1.452265
H 1.351843 -0.504213 -1.689270
H 1.232216 -2.704898 0.337355
H 3.145180 -0.296504 0.260771
H 3.280609 -1.676519 1.361702
H 3.450303 -1.903354 -0.386939
H -0.331507 -1.409971 1.617339
H 1.774277 0.380102 2.074281","19

C 2.023867 0.163757 0.81106
C 1.350326 -0.318345 -0.419389
C 0.322673 -1.422081 -0.402739
C -0.990713 -0.555101 -0.436671
C -1.795222 -0.567899 0.860907
C -0.367109 0.78373 -0.777249
O -0.494462 1.859749 -0.048344
H 1.411112 0.064615 1.710676
H 2.911393 -0.475759 0.960145
H 2.393128 1.187792 0.711634
H 1.873475 -0.128431 -1.355309
H 0.398764 -2.074165 -1.273646
H 0.369557 -2.025861 0.507116
H -1.623342 -0.860111 -1.278733
H -1.189736 -0.302765 1.736584
H -2.658216 0.104309 0.806003
H -2.179284 -1.574694 1.040378
H -0.10462 1.025049 -1.805852
H -0.909471 1.677661 0.812238
",-310.912788,-310.559795,0.171064,-310.784596,-310.7643634,-310.7902613,-311.083852,-311.0764224,-311.0968321,-310.615482,-310.241945,0.169114,-310.9257681,-310.9053584,-310.6211473,-310.5952494
dsgdb9nsd_002206,7,19,56,"19
H12 C6 O1
C -0.046525 1.574175 -0.074737
C 0.067046 0.059100 0.011441
C 1.069361 -0.678391 -0.920763
C 1.343761 -1.664433 0.243989
O 2.668565 -2.062774 0.515871
C 0.765858 -0.622023 1.239776
C 1.829036 0.211501 1.951830
H 0.927689 2.061762 0.030205
H -0.463148 1.875686 -1.042442
H -0.704877 1.972040 0.705868
H -0.929548 -0.379915 -0.111553
H 0.698416 -1.080625 -1.867623
H 1.956312 -0.067158 -1.116171
H 0.678891 -2.538099 0.174397
H 2.956673 -2.651249 -0.188823
H 0.078733 -1.036239 1.984360
H 2.554537 0.643564 1.256805
H 1.367975 1.030379 2.513592
H 2.389915 -0.411167 2.654116","19

C -2.317606 0.010496 -0.317477
C -1.079843 -0.517171 0.410291
C -0.205034 -1.461523 -0.350591
C 1.237557 -0.415449 0.430487
O 2.164816 -0.084582 -0.442017
C 0.098654 0.543964 0.673139
C 0.120338 1.784674 -0.205973
H -2.075963 0.434009 -1.294784
H -3.024939 -0.810392 -0.466713
H -2.811148 0.777239 0.284689
H -1.360198 -0.952975 1.371275
H -0.038034 -2.486665 -0.026521
H -0.046611 -1.269621 -1.41089
H 1.525656 -1.118226 1.215983
H 2.91502 -0.700338 -0.451236
H 0.080839 0.808052 1.739126
H 0.156106 1.546644 -1.272198
H -0.766811 2.391247 -0.017052
H 1.003154 2.38773 0.025194
",-310.912796,-310.561344,0.170964,-310.773737,-310.7537829,-310.7797855,-311.08376,-311.0767122,-311.0977841,-310.604966,-310.2334845,0.168771,-310.9268201,-310.9057482,-310.6110145,-310.5850119
dsgdb9nsd_002207,7,17,56,"17
H10 C5 O2
C 0.107208 1.574259 -0.063906
C 0.083065 0.055490 0.018009
C 0.983498 -0.772830 -0.945292
C 1.290942 -1.739508 0.232696
O 2.603438 -2.190104 0.430384
C 0.776378 -0.641997 1.219424
O 1.864369 0.147782 1.688436
H 1.124980 1.955031 0.052980
H -0.278066 1.913362 -1.031520
H -0.510035 2.026884 0.719603
H -0.949617 -0.306167 -0.037550
H 0.527900 -1.192692 -1.844959
H 1.880633 -0.215005 -1.232685
H 0.645977 -2.622552 0.223331
H 3.126358 -1.392872 0.586205
H 0.139372 -0.956765 2.055058
H 2.242505 -0.308035 2.447237","17

C -2.274767 -0.428768 -0.359044
C -0.974674 -0.469971 0.448323
C 0.195533 -1.256291 -0.207407
C 1.359334 -0.513188 0.381744
O 2.355072 -0.024795 -0.312506
C -0.289286 0.867448 0.648321
O -0.265146 1.681799 -0.389282
H -2.1178 0.016148 -1.344399
H -2.653208 -1.445315 -0.492725
H -3.03836 0.151624 0.165224
H -1.15841 -0.880701 1.445822
H 0.208059 -2.325074 0.031253
H 0.177366 -1.140197 -1.296384
H 1.60535 -0.614726 1.436929
H 2.198852 -0.070589 -1.26969
H -0.131371 1.302866 1.635173
H 0.093272 2.554549 -0.168529
",-346.841762,-346.479051,0.14793,-346.701592,-346.6848832,-346.711969,-346.989692,-346.9875895,-347.0092859,-346.554544,-346.1688895,0.147048,-346.8613559,-346.8396595,-346.564921,-346.5378352
dsgdb9nsd_002208,7,19,56,"19
H12 C6 O1
C 0.119362 1.542529 -0.179104
C 0.067924 0.047639 0.064158
O 0.925086 -0.690192 -0.838007
C 1.425166 -1.516729 0.238928
C 2.928923 -1.695797 0.182638
C 0.757120 -0.596924 1.301238
C 1.662499 0.283909 2.154559
H 1.136702 1.931927 -0.091149
H -0.239929 1.763018 -1.189425
H -0.523957 2.072522 0.531733
H -0.972457 -0.298760 -0.037171
H 0.942690 -2.506172 0.209439
H 3.451776 -0.736438 0.207167
H 3.277176 -2.308940 1.020979
H 3.203707 -2.205941 -0.746180
H 0.058791 -1.130054 1.952335
H 2.386399 0.845354 1.557879
H 1.071411 1.007999 2.725090
H 2.224701 -0.321238 2.873534","19

C -2.151654 -0.321757 -0.608917
C -1.04068 -0.424954 0.437226
O 8.8e-05 -1.352789 0.043975
C 1.040608 -0.424756 0.436959
C 2.15194 -0.321534 -0.608724
C -0.000108 0.677628 0.736675
C -0.000233 1.918099 -0.163358
H -1.764914 0.069106 -1.551195
H -2.606749 -1.300455 -0.774167
H -2.911209 0.35862 -0.214247
H -1.480924 -0.878966 1.347616
H 1.480673 -0.87862 1.347593
H 1.765504 0.06946 -1.551085
H 2.911461 0.358719 -0.213792
H 2.606999 -1.30025 -0.773996
H -3e-06 0.989782 1.783447
H -0.000258 1.665512 -1.226184
H -0.883111 2.526466 0.047568
H 0.882587 2.526581 0.047475
",-310.915918,-310.558325,0.170548,-310.765454,-310.7407073,-310.7698968,-311.086466,-311.0739315,-311.0987684,-310.599129,-310.2218448,0.166325,-310.9282204,-310.9033835,-310.6035718,-310.5743823
dsgdb9nsd_002209,7,17,56,"17
H10 C5 O2
C 0.159384 1.535440 -0.095377
C 0.025332 0.037314 0.083981
O 0.880751 -0.716741 -0.809573
C 1.406215 -1.522995 0.273301
C 2.919739 -1.583591 0.283059
C 0.671830 -0.642731 1.324225
O 1.446577 0.147876 2.189164
H 1.192029 1.870669 0.043517
H -0.146118 1.816394 -1.107734
H -0.476536 2.066862 0.619420
H -1.024726 -0.261492 -0.048358
H 0.992665 -2.541015 0.228232
H 3.366130 -0.585930 0.341643
H 3.275651 -2.172933 1.133788
H 3.277903 -2.052488 -0.638346
H -0.024798 -1.180945 1.969605
H 2.083385 0.648326 1.669103","17

C 3.340549 -0.063613 -0.270861
C 1.996394 -0.122869 0.372797
O 0.956766 0.132872 -0.207539
C -1.353024 0.542972 0.679728
C -1.649093 1.59033 -0.320318
C -1.552527 -0.827403 0.521608
O -1.962052 -1.424037 -0.559942
H 3.271088 0.23653 -1.31611
H 3.971066 0.635738 0.292512
H 3.81769 -1.047707 -0.181307
H 1.978688 -0.419691 1.438958
H -1.025569 0.856285 1.665966
H -1.926657 1.216177 -1.308959
H -2.467748 2.223777 0.049389
H -0.779465 2.246838 -0.435412
H -1.367866 -1.524544 1.333752
H -2.122732 -0.810581 -1.296665
",-346.841836,-346.473546,0.146997,-346.714807,-346.6868123,-346.7257118,-346.988833,-346.9820203,-347.0067768,-346.573389,-346.1751501,0.141418,-346.8597798,-346.8350233,-346.5842938,-346.5453943
dsgdb9nsd_002211,7,19,54,"19
H12 C7
C -0.215417 1.538382 0.099689
C 0.039696 0.049738 0.012681
C -1.185907 -0.899943 0.160835
C -0.440004 -1.709365 1.264575
C 0.797638 -0.787559 1.118530
C 1.828735 -1.249935 0.057467
C 1.074810 -0.442215 -1.042061
H 0.722293 2.102805 0.161426
H -0.758445 1.896364 -0.784526
H -0.816969 1.791135 0.980560
H -2.082787 -0.392575 0.528060
H -1.458730 -1.453920 -0.742584
H -0.920987 -1.644894 2.243909
H -0.260239 -2.766771 1.047502
H 1.194603 -0.343286 2.033717
H 2.841566 -0.882871 0.241951
H 1.886028 -2.332160 -0.094352
H 0.657423 -1.025538 -1.868505
H 1.672535 0.367779 -1.470202","19

C -2.040707 -0.080632 -0.537505
C -0.758262 -0.093827 0.195674
C -0.223255 1.172085 0.831642
C 0.969289 1.429163 -0.153755
C 1.009247 0.099943 -0.853331
C 1.338058 -1.137862 -0.060873
C -0.074991 -1.387084 0.574049
H -2.152357 -0.918173 -1.229019
H -2.82478 -0.196139 0.235301
H -2.238829 0.870288 -1.038101
H -0.943451 1.990299 0.825668
H 0.117969 0.996018 1.855123
H 0.736914 2.238292 -0.845721
H 1.905279 1.660443 0.367861
H 0.930691 0.043658 -1.937195
H 1.652276 -1.974565 -0.683512
H 2.102137 -0.946236 0.697932
H -0.036069 -1.528669 1.659964
H -0.566057 -2.245934 0.116303
",-273.765811,-273.421021,0.172445,-273.646434,-273.6213367,-273.6491278,-273.938256,-273.9233721,-273.945244,-273.475911,-273.1143793,0.170523,-273.772799,-273.7509271,-273.4786048,-273.4508137
dsgdb9nsd_002212,7,17,54,"17
H10 C6 O1
C -0.130917 1.556517 0.116482
C 0.050939 0.062271 0.083538
C -1.185178 -0.875287 0.128507
C -0.460577 -1.768263 1.184461
C 0.773174 -0.827959 1.148168
C 1.763723 -1.125979 0.014619
O 0.993080 -0.358713 -0.938433
H 0.830691 2.065318 0.233482
H -0.583875 1.899972 -0.820890
H -0.788399 1.853412 0.939994
H -2.092932 -0.397136 0.507416
H -1.405367 -1.342582 -0.833598
H -0.963362 -1.782410 2.154119
H -0.264667 -2.802439 0.887779
H 1.172374 -0.460584 2.093472
H 2.765463 -0.697701 0.151951
H 1.866607 -2.178493 -0.280732","17

C -1.604085 -1.488833 0.061298
C -0.911341 -0.206111 0.095131
C 1.894389 -0.678317 -0.851577
C 1.635113 -0.287387 0.565262
C 0.271101 0.397699 0.790393
C -0.122279 1.643938 -0.049865
O -1.261906 0.814532 -0.59428
H -1.901387 -1.766774 1.081111
H -2.47047 -1.460438 -0.601124
H -0.892121 -2.257015 -0.270824
H 2.527018 -1.530691 -1.065124
H 1.68911 0.000286 -1.673309
H 1.686689 -1.161109 1.223286
H 2.40429 0.407706 0.942388
H 0.081548 0.532238 1.861382
H -0.532792 2.507775 0.469843
H 0.525973 1.925824 -0.877238
",-309.692577,-309.333847,0.148616,-309.545833,-309.5217077,-309.5518086,-309.841193,-309.8283852,-309.8530538,-309.401626,-309.0285549,0.144207,-309.7044378,-309.6797692,-309.4076016,-309.3775007
dsgdb9nsd_002213,7,17,54,"17
H10 C6 O1
C -0.136120 1.538257 0.114075
C 0.032959 0.040488 0.011700
C -1.227261 -0.866325 0.169316
C -0.489248 -1.722715 1.245778
C 0.782148 -0.874316 1.033780
O 1.635147 -1.399702 -0.003960
C 1.052979 -0.525151 -0.996827
H 0.831792 2.048712 0.166678
H -0.673212 1.931976 -0.757898
H -0.711695 1.815277 1.004116
H -2.096455 -0.330056 0.558837
H -1.532339 -1.395114 -0.737942
H -0.918672 -1.620981 2.246465
H -0.353908 -2.783370 1.024115
H 1.350339 -0.531155 1.903899
H 0.647636 -1.076305 -1.855591
H 1.786238 0.208989 -1.359069","17

C 2.41981 -0.033801 -0.30988
C 0.971381 -0.015496 0.036087
C 0.221278 -1.258321 0.399105
C -1.218836 -1.207741 -0.145528
C -1.796787 0.141002 -0.218421
O -1.18817 1.223614 -0.048718
C 0.290305 1.267257 0.283909
H 2.763784 0.92272 -0.711815
H 3.039628 -0.260389 0.571591
H 2.635963 -0.81829 -1.044943
H 0.727075 -2.145691 0.01334
H 0.176931 -1.381349 1.492974
H -1.279221 -1.593736 -1.178902
H -1.929121 -1.838654 0.40821
H -2.860296 0.277135 -0.434243
H 0.258559 1.597005 1.332021
H 0.649146 2.094945 -0.330106
",-309.688639,-309.329804,0.148765,-309.577611,-309.5500511,-309.5826396,-309.837404,-309.8246095,-309.8492065,-309.430851,-309.0530129,0.14676,-309.7004415,-309.6758445,-309.4358796,-309.4032911
dsgdb9nsd_002214,7,15,54,"15
H8 C5 O2
C -0.114774 1.570139 0.023127
C 0.057486 0.077737 0.068073
C -1.153266 -0.861662 0.245401
O -0.435502 -1.662303 1.220116
C 0.719027 -0.809785 1.152559
C 1.701318 -1.211574 0.045809
O 0.976726 -0.422340 -0.932942
H 0.851908 2.075457 0.100762
H -0.573076 1.865282 -0.927616
H -0.760894 1.915139 0.835986
H -2.045144 -0.402564 0.691197
H -1.429550 -1.427896 -0.650377
H 1.089599 -0.507047 2.133890
H 2.726470 -0.840237 0.172854
H 1.716020 -2.280007 -0.193825","15

C 2.056585 0.080598 0.341316
C 0.610071 0.008878 -0.007408
C -0.155759 1.281332 -0.630205
O -1.302339 1.070951 0.171108
C -0.719342 -0.016973 0.855683
C -0.962555 -1.32243 0.01428
O 0.207986 -1.111656 -0.771615
H 2.352408 -0.802494 0.91479
H 2.658852 0.105721 -0.574035
H 2.26975 0.977321 0.928231
H 0.416248 2.144081 -0.256964
H -0.364263 1.346206 -1.699698
H -0.880599 -0.021767 1.93131
H -0.800349 -2.170313 0.69692
H -1.871217 -1.441549 -0.578504
",-345.612257,-345.239302,0.124807,-345.417977,-345.3937869,-345.4253716,-345.737064,-345.7262072,-345.7534483,-345.29598,-344.9027878,0.121997,-345.6286413,-345.6014002,-345.3033746,-345.2717899
dsgdb9nsd_002215,7,17,54,"17
H10 C6 O1
O -0.027619 1.410826 -0.240924
C 0.004067 0.032403 0.006934
C 0.493387 -0.894457 -1.141969
C -0.838414 -1.703362 -1.045887
C -1.335966 -0.774363 0.093638
C -0.948743 -1.244222 1.521359
C 0.382363 -0.432360 1.441968
H 0.880864 1.733468 -0.258262
H 0.589917 -0.345337 -2.081878
H 1.419540 -1.447221 -0.957876
H -1.441586 -1.650242 -1.954926
H -0.734581 -2.755897 -0.767857
H -2.310318 -0.302382 -0.032648
H -1.624519 -0.888809 2.302383
H -0.837826 -2.326276 1.634325
H 1.312277 -1.000878 1.538097
H 0.408628 0.409365 2.138458","17

O 2.301004 -0.113305 -0.032871
C 1.021913 -0.028325 0.004514
C 0.281618 -1.274812 -0.252665
C -1.168848 -1.253323 0.273018
C -1.863858 0.034875 -0.015906
C -1.10885 1.294929 -0.280872
C 0.329451 1.243516 0.289446
H 2.756498 0.740289 0.090535
H 0.266788 -1.34071 -1.357084
H 0.870662 -2.135103 0.081275
H -1.709071 -2.097479 -0.168097
H -1.147965 -1.462461 1.355306
H -2.946203 0.058579 -0.023565
H -1.042105 1.508429 -1.360008
H -1.62021 2.160897 0.152316
H 0.270355 1.271034 1.393464
H 0.944657 2.101797 -0.006382
",-309.692095,-309.337866,0.148619,-309.587072,-309.5653706,-309.5930719,-309.840714,-309.833279,-309.8546852,-309.439838,-309.065928,0.147234,-309.7060662,-309.68466,-309.4458379,-309.4181366
dsgdb9nsd_002216,7,15,54,"15
H8 C5 O2
O 0.061881 1.433960 0.196967
C 0.014010 0.055192 -0.005519
C 0.371356 -0.507526 -1.411321
C -0.993995 -1.268987 -1.447426
C -1.328084 -0.727671 -0.038693
O -0.874223 -1.608874 1.010042
C 0.364216 -0.878183 1.173784
H 0.941260 1.747252 -0.041562
H 0.434022 0.287654 -2.158286
H 1.276105 -1.118687 -1.465938
H -1.667321 -0.911068 -2.230077
H -0.939266 -2.358069 -1.490295
H -2.313734 -0.300963 0.160265
H 1.247148 -1.522209 1.072216
H 0.397616 -0.349903 2.135136","15

O 2.270651 0.076574 -0.255499
C 0.985138 -0.017694 0.057202
C 0.286855 -1.290112 0.337086
C -1.172391 -1.222511 -0.180803
C -1.763109 0.125347 -0.113483
O -1.131865 1.239706 -0.006466
C 0.308981 1.292382 0.158009
H 2.715671 -0.783106 -0.2537
H 0.811884 -2.130027 -0.130149
H 0.260014 -1.501647 1.416497
H -1.199523 -1.550648 -1.231545
H -1.837611 -1.916558 0.348438
H -2.842012 0.265919 -0.138201
H 0.43841 1.769945 1.138267
H 0.670027 1.991414 -0.601957
",-345.612787,-345.244349,0.124815,-345.481349,-345.4549912,-345.4900572,-345.737602,-345.7320389,-345.7560328,-345.357498,-344.9610963,0.123851,-345.6312178,-345.6072239,-345.3662062,-345.3311402
dsgdb9nsd_002217,7,17,54,"17
H10 C6 O1
C -0.017301 1.559758 0.029309
C -0.031666 0.057480 0.034943
C -1.310886 -0.795982 -0.000705
C -0.663028 -1.813819 0.987392
C 0.614565 -0.968305 1.009671
C 1.131437 -0.774812 -0.389542
O 0.980483 -1.732532 -1.401556
H 0.986394 1.952118 0.223683
H -0.343289 1.952479 -0.941936
H -0.689332 1.968245 0.792902
H -2.164513 -0.276254 0.441481
H -1.594687 -1.179599 -0.983567
H -1.170806 -1.838659 1.953662
H -0.550168 -2.839325 0.623139
H 1.245061 -0.797467 1.876215
H 2.069950 -0.219429 -0.439918
H 1.545240 -2.482480 -1.187098","17

C 2.051414 -0.59788 -0.080496
C 0.602782 -0.134743 -0.084349
C 0.05432 1.001471 -0.996129
C -0.685731 1.617831 0.235669
C -0.032604 0.595673 1.105167
C -0.419269 -1.127247 0.248807
O -1.564489 -1.168373 -0.377574
H 2.257345 -1.28911 0.741891
H 2.271968 -1.106561 -1.023483
H 2.714938 0.263664 0.018455
H 0.86759 1.632405 -1.353216
H -0.562503 0.68416 -1.835489
H -0.398048 2.640238 0.505329
H -1.78106 1.590324 0.206389
H 0.110413 0.492099 2.176034
H -0.20666 -1.881472 1.005792
H -2.183547 -1.809389 0.006881
",-309.68974,-309.335147,0.148316,-309.547569,-309.5268445,-309.5536056,-309.838056,-309.8280802,-309.8512774,-309.401464,-309.0292166,0.146105,-309.7029614,-309.6797642,-309.4075006,-309.3807395
dsgdb9nsd_002218,7,15,54,"15
H8 C5 O2
C -0.041715 1.585975 0.022630
C 0.020161 0.087821 0.020287
C -1.179249 -0.855446 0.019703
O -0.475700 -1.832179 0.844925
C 0.637853 -0.934652 0.976456
C 1.236584 -0.738727 -0.376641
O 1.208974 -1.751161 -1.331778
H 0.940624 2.020609 0.233277
H -0.366376 1.969023 -0.952223
H -0.740706 1.960629 0.779319
H -2.047697 -0.464202 0.560861
H -1.491694 -1.273299 -0.943907
H 1.124798 -0.875620 1.944276
H 2.160818 -0.166798 -0.408239
H 0.716226 -2.479569 -0.928988","15

C 1.549608 -1.405217 -0.130483
C 0.447869 -0.361616 -0.050436
C 0.434776 0.899532 -0.96248
O 0.178388 1.731483 0.237905
C 0.339866 0.682596 1.026753
C -0.914304 -0.836962 0.31731
O -2.056239 -0.516284 -0.222847
H 1.499094 -2.09169 0.718727
H 1.441754 -1.989942 -1.048326
H 2.530033 -0.92343 -0.126746
H 1.41255 1.149062 -1.373845
H -0.341611 1.045517 -1.715505
H 0.336176 0.745939 2.10847
H -1.017068 -1.512268 1.162685
H -1.985017 -0.014783 -1.049911
",-345.603646,-345.234129,0.124551,-345.445607,-345.4251477,-345.454494,-345.728197,-345.719931,-345.7453757,-345.322382,-344.934095,0.123225,-345.6208247,-345.59538,-345.331269,-345.3019227
